Timestamp,Count (t=30),Count (t=40),Count (t=50),Count (t=60),Count (t=70)
2022_10_19T16_59_31,23,13,6,4,3
2022_10_19T16_59_57,25,11,7,4,3
2022_10_19T17_14_57,17,8,3,3,2
2022_10_19T17_29_57,22,10,7,3,3
2022_10_19T17_44_57,23,11,5,4,2
2022_10_19T17_59_57,25,14,9,3,3
2022_10_19T18_14_57,47,22,14,7,3
2022_10_19T18_29_57,66,44,30,14,9
2022_10_19T18_44_57,112,66,48,32,19
2022_10_19T18_59_57,142,90,53,31,16
2022_10_19T19_14_57,163,103,61,36,19
2022_10_19T19_29_57,171,104,58,33,17
2022_10_19T19_44_57,178,108,64,26,13
2022_10_19T19_59_57,178,100,54,26,8
2022_10_19T20_14_57,173,100,48,22,11
2022_10_19T20_29_57,175,82,45,18,7
2022_10_19T20_44_57,128,69,35,16,3
2022_10_19T20_59_57,102,62,35,13,2
2022_10_19T21_14_57,73,35,19,7,3
2022_10_19T21_29_57,51,26,12,5,4
2022_10_19T21_44_57,34,17,10,4,1
2022_10_19T21_59_57,14,6,3,1,0
2022_10_19T22_14_57,7,4,2,1,0
2022_10_19T22_29_57,5,4,3,0,0
2022_10_19T22_44_57,3,1,1,0,0
2022_10_19T22_59_57,1,0,0,0,0
2022_10_19T23_14_57,4,1,0,0,0
2022_10_19T23_29_57,4,1,0,0,0
2022_10_19T23_44_57,5,0,0,0,0
2022_10_19T23_59_57,1,1,0,0,0
2022_10_20T00_14_57,2,0,0,0,0
2022_10_20T00_29_57,0,0,0,0,0
2022_10_20T00_44_57,0,0,0,0,0
2022_10_20T00_59_57,0,0,0,0,0
2022_10_20T01_14_57,0,0,0,0,0
2022_10_20T01_29_57,0,0,0,0,0
2022_10_20T01_44_57,0,0,0,0,0
2022_10_20T01_59_57,0,0,0,0,0
2022_10_20T02_14_57,2,0,0,0,0
2022_10_20T02_29_57,1,1,0,0,0
2022_10_20T02_44_57,1,0,0,0,0
2022_10_20T02_59_57,0,0,0,0,0
2022_10_20T03_14_57,0,0,0,0,0
2022_10_20T03_29_57,2,0,0,0,0
2022_10_20T03_44_57,1,1,0,0,0
2022_10_20T03_59_57,0,0,0,0,0
2022_10_20T04_14_57,2,0,0,0,0
2022_10_20T04_29_57,1,1,0,0,0
2022_10_20T04_44_57,0,0,0,0,0
2022_10_20T04_59_57,0,0,0,0,0
2022_10_20T05_14_57,0,0,0,0,0
2022_10_20T05_29_57,2,1,0,0,0
2022_10_20T05_44_57,1,1,0,0,0
2022_10_20T05_59_57,2,0,0,0,0
2022_10_20T06_14_56,6,2,0,0,0
2022_10_20T06_29_56,6,3,0,0,0
2022_10_20T06_44_56,11,3,1,0,0
2022_10_20T06_59_56,10,4,0,0,0
2022_10_20T07_14_56,7,4,2,0,0
2022_10_20T07_29_56,7,3,1,0,0
2022_10_20T07_44_56,8,1,0,0,0
2022_10_20T07_59_56,10,2,0,0,0
2022_10_20T08_14_56,10,3,0,0,0
2022_10_20T08_29_56,11,4,0,0,0
2022_10_20T08_44_56,8,1,0,0,0
2022_10_20T08_59_56,11,3,1,0,0
2022_10_20T09_14_56,24,10,2,1,0
2022_10_20T09_29_56,17,4,0,0,0
2022_10_20T09_44_56,43,19,11,2,0
2022_10_20T09_59_56,40,19,12,4,0
2022_10_20T10_14_56,48,19,8,2,0
2022_10_20T10_29_56,43,27,11,5,2
2022_10_20T10_44_56,46,23,11,3,1
2022_10_20T10_59_56,36,17,6,3,0
2022_10_20T11_14_56,36,23,8,1,0
2022_10_20T11_29_56,38,17,5,0,0
2022_10_20T11_44_56,19,12,4,2,0
2022_10_20T11_59_56,20,13,6,2,0
2022_10_20T12_14_56,18,15,7,2,0
2022_10_20T12_29_56,20,15,5,1,0
2022_10_20T12_44_56,18,14,7,4,0
2022_10_20T12_59_56,22,16,7,1,0
2022_10_20T13_14_56,24,20,6,2,0
2022_10_20T13_29_56,19,13,5,2,0
2022_10_20T13_44_56,23,16,8,2,0
2022_10_20T13_59_56,19,14,5,0,0
2022_10_20T14_14_56,17,12,5,3,1
2022_10_20T14_29_56,18,13,8,4,1
2022_10_20T14_44_56,17,11,7,5,1
2022_10_20T14_59_56,20,14,6,3,1
2022_10_20T15_14_56,17,8,5,3,1
2022_10_20T15_29_56,22,9,4,4,2
2022_10_20T15_44_56,43,23,12,7,4
2022_10_20T15_59_56,48,21,7,2,1
2022_10_20T16_14_56,45,30,16,7,1
2022_10_20T16_29_56,39,17,8,5,3
2022_10_20T16_44_56,30,19,6,4,2
2022_10_20T16_59_56,20,11,5,4,2
2022_10_20T17_14_56,21,4,2,2,1
2022_10_20T17_29_56,19,11,3,3,2
2022_10_20T17_44_56,28,11,2,2,1
2022_10_20T17_59_56,34,9,2,2,1
2022_10_20T18_14_56,48,22,7,5,1
2022_10_20T18_29_56,72,47,25,15,9
2022_10_20T18_44_56,102,62,39,27,14
2022_10_20T18_59_56,131,73,49,29,14
2022_10_20T19_14_56,158,107,68,37,16
2022_10_20T19_29_56,170,113,58,33,20
2022_10_20T19_44_56,182,109,65,29,15
2022_10_20T19_59_56,166,104,59,27,10
2022_10_20T20_14_56,170,106,49,21,10
2022_10_20T20_29_56,156,90,45,13,6
2022_10_20T20_44_56,135,75,35,11,4
2022_10_20T20_59_56,109,54,21,10,2
2022_10_20T21_14_56,79,34,18,7,3
2022_10_20T21_29_56,49,18,7,5,4
2022_10_20T21_44_56,33,14,4,3,1
2022_10_20T21_59_56,14,6,3,2,0
2022_10_20T22_14_56,7,4,3,1,0
2022_10_20T22_29_56,6,2,0,0,0
2022_10_20T22_44_56,4,1,0,0,0
2022_10_20T22_59_56,2,1,0,0,0
2022_10_20T23_14_56,2,1,0,0,0
2022_10_20T23_29_56,1,1,0,0,0
2022_10_20T23_44_56,1,0,0,0,0
2022_10_20T23_59_56,1,0,0,0,0
2022_10_21T00_14_56,1,0,0,0,0
2022_10_21T00_29_56,1,0,0,0,0
2022_10_21T00_44_56,1,1,0,0,0
2022_10_21T00_59_56,1,0,0,0,0
2022_10_21T01_14_56,3,1,0,0,0
2022_10_21T01_29_56,2,1,0,0,0
2022_10_21T01_44_56,2,0,0,0,0
2022_10_21T01_59_56,2,1,0,0,0
2022_10_21T02_14_56,3,2,1,1,0
2022_10_21T02_29_56,3,2,1,1,0
2022_10_21T02_44_56,2,1,1,1,0
2022_10_21T02_59_56,3,1,1,1,0
2022_10_21T03_14_56,3,2,1,1,0
2022_10_21T03_29_56,4,2,0,0,0
2022_10_21T03_44_56,1,1,1,0,0
2022_10_21T03_59_56,1,0,0,0,0
2022_10_21T04_14_56,1,1,0,0,0
2022_10_21T04_29_56,1,1,1,0,0
2022_10_21T04_44_56,1,0,0,0,0
2022_10_21T04_59_56,1,1,1,1,0
2022_10_21T05_14_56,1,1,1,0,0
2022_10_21T05_29_56,2,2,0,0,0
2022_10_21T05_44_56,1,1,0,0,0
2022_10_21T05_59_56,1,1,1,1,0
2022_10_21T06_14_56,1,1,1,1,1
2022_10_21T06_29_56,2,1,1,1,0
2022_10_21T06_44_56,1,1,1,1,0
2022_10_21T06_59_56,1,1,1,1,0
2022_10_21T07_14_56,1,1,1,1,1
2022_10_21T07_29_56,1,1,1,1,1
2022_10_21T07_44_56,1,1,1,1,1
2022_10_21T07_59_56,1,1,1,1,1
2022_10_21T08_14_56,1,1,1,1,1
2022_10_21T08_29_56,3,1,1,1,1
2022_10_21T08_44_56,4,3,2,1,1
2022_10_21T08_59_56,5,4,2,2,1
2022_10_21T09_14_56,9,4,2,1,1
2022_10_21T09_29_56,9,2,0,0,0
2022_10_21T09_44_56,24,7,2,1,1
2022_10_21T09_59_56,29,13,4,2,1
2022_10_21T10_14_56,40,15,6,2,1
2022_10_21T10_29_56,36,11,8,2,1
2022_10_21T10_44_56,35,16,5,2,1
2022_10_21T10_59_56,26,14,7,1,0
2022_10_21T11_14_56,21,16,5,1,1
2022_10_21T11_29_56,20,14,6,0,0
2022_10_21T11_44_56,16,12,8,4,0
2022_10_21T11_59_56,27,16,7,3,1
2022_10_21T12_14_56,28,21,7,2,1
2022_10_21T12_29_56,27,21,9,3,1
2022_10_21T12_44_56,29,23,9,3,0
2022_10_21T12_59_56,44,30,14,6,0
2022_10_21T13_14_56,37,28,13,2,1
2022_10_21T13_29_56,42,36,12,3,2
2022_10_21T13_44_56,42,27,16,7,3
2022_10_21T13_59_56,35,29,16,6,2
2022_10_21T14_14_56,30,26,10,6,2
2022_10_21T14_29_56,26,19,11,5,2
2022_10_21T14_44_56,24,21,9,4,3
2022_10_21T14_59_56,21,16,10,4,3
2022_10_21T15_14_56,19,15,8,4,2
2022_10_21T15_29_56,17,17,9,5,3
2022_10_21T15_44_56,17,14,7,6,3
2022_10_21T15_59_56,20,18,10,7,5
2022_10_21T16_14_56,14,12,9,6,3
2022_10_21T16_29_56,18,16,6,4,3
2022_10_21T16_44_56,17,13,7,4,3
2022_10_21T16_59_56,16,14,9,6,4
2022_10_21T17_14_56,16,15,9,5,5
2022_10_21T17_29_56,20,17,9,6,5
2022_10_21T17_44_56,21,16,9,8,4
2022_10_21T17_59_56,20,17,9,5,3
2022_10_21T18_14_56,18,17,9,7,4
2022_10_21T18_29_56,18,17,11,6,3
2022_10_21T18_44_56,22,18,10,6,4
2022_10_21T18_59_56,19,19,9,6,3
2022_10_21T19_14_56,19,17,10,6,3
2022_10_21T19_29_56,22,20,8,7,2
2022_10_21T19_44_56,23,20,8,6,3
2022_10_21T19_59_56,19,14,7,4,2
2022_10_21T20_14_56,23,14,6,2,1
2022_10_21T20_29_56,22,13,7,2,2
2022_10_21T20_44_56,17,11,8,3,2
2022_10_21T20_59_56,23,12,9,3,2
2022_10_21T21_14_56,21,15,9,4,2
2022_10_21T21_29_56,23,12,9,4,2
2022_10_21T21_44_56,22,12,8,4,2
2022_10_21T21_59_56,24,13,7,6,2
2022_10_21T22_14_56,26,16,8,6,2
2022_10_21T22_29_56,21,11,8,4,2
2022_10_21T22_44_56,23,14,8,4,3
2022_10_21T22_59_56,28,15,10,7,4
2022_10_21T23_14_56,29,15,8,5,3
2022_10_21T23_29_56,17,11,5,2,1
2022_10_21T23_44_56,16,9,5,3,1
2022_10_21T23_59_56,9,4,3,3,1
2022_10_22T00_14_56,10,4,3,2,1
2022_10_22T00_29_56,8,3,3,1,0
2022_10_22T00_44_56,9,3,3,1,1
2022_10_22T00_59_56,11,3,2,1,0
2022_10_22T01_14_56,10,4,2,1,1
2022_10_22T01_29_56,4,3,3,2,2
2022_10_22T01_44_56,4,3,3,1,1
2022_10_22T01_59_56,6,4,2,2,0
2022_10_22T02_14_56,3,2,2,1,0
2022_10_22T02_29_56,4,4,2,1,0
2022_10_22T02_44_56,6,4,2,1,0
2022_10_22T02_59_56,7,3,3,1,0
2022_10_22T03_14_56,4,3,3,2,0
2022_10_22T03_29_56,6,4,2,2,0
2022_10_22T03_44_56,8,4,3,2,1
2022_10_22T03_59_56,8,4,4,2,0
2022_10_22T04_14_56,4,4,3,1,1
2022_10_22T04_29_56,3,3,1,0,0
2022_10_22T04_44_56,4,2,2,1,0
2022_10_22T04_59_56,9,5,3,2,2
2022_10_22T05_14_56,5,4,2,1,1
2022_10_22T05_29_56,4,2,2,2,1
2022_10_22T05_44_56,7,2,1,0,0
2022_10_22T05_59_56,6,2,1,0,0
2022_10_22T06_14_56,12,8,3,3,1
2022_10_22T06_29_56,31,15,7,6,3
2022_10_22T06_44_56,21,7,4,4,2
2022_10_22T06_59_56,20,12,5,2,0
2022_10_22T07_14_56,5,1,1,1,0
2022_10_22T07_29_56,22,11,6,1,1
2022_10_22T07_44_56,23,12,5,3,0
2022_10_22T07_59_56,39,25,14,6,2
2022_10_22T08_14_56,30,15,7,3,1
2022_10_22T08_29_56,39,26,10,6,4
2022_10_22T08_44_56,38,27,12,8,2
2022_10_22T08_59_56,35,26,11,5,3
2022_10_22T09_14_56,30,24,11,6,4
2022_10_22T09_29_56,29,20,12,4,2
2022_10_22T09_44_56,26,22,9,6,2
2022_10_22T09_59_56,27,20,11,6,1
2022_10_22T10_14_56,30,18,7,7,2
2022_10_22T10_29_56,32,24,8,4,1
2022_10_22T10_44_56,27,14,7,5,2
2022_10_22T10_59_56,9,6,4,3,2
2022_10_22T11_14_56,11,4,4,4,2
2022_10_22T11_29_51,33,13,8,5,2
2022_10_22T11_44_56,39,23,8,4,2
2022_10_22T11_59_56,33,24,14,4,2
2022_10_22T12_14_56,46,21,10,6,2
2022_10_22T12_29_56,40,23,11,8,2
2022_10_22T12_44_56,39,22,10,5,2
2022_10_22T12_59_56,33,20,11,8,2
2022_10_22T13_14_56,33,20,10,5,4
2022_10_22T13_29_56,35,26,14,8,5
2022_10_22T13_44_56,34,25,15,9,3
2022_10_22T13_59_56,42,24,11,5,3
2022_10_22T14_14_56,37,29,11,6,4
2022_10_22T14_29_56,40,27,9,7,3
2022_10_22T14_44_56,54,34,12,7,3
2022_10_22T14_59_56,10,5,3,2,1
2022_10_22T15_14_56,5,3,2,1,0
2022_10_22T15_29_56,10,4,2,2,1
2022_10_22T15_44_56,7,3,2,1,1
2022_10_22T15_59_56,2,2,1,1,1
2022_10_22T16_14_55,4,1,1,0,0
2022_10_22T16_29_55,1,0,0,0,0
2022_10_22T16_44_55,9,2,2,2,1
2022_10_22T16_59_55,10,2,1,1,1
2022_10_22T17_14_55,2,1,1,0,0
2022_10_22T17_29_55,1,0,0,0,0
2022_10_22T17_44_55,0,0,0,0,0
2022_10_22T17_59_55,1,1,0,0,0
2022_10_22T18_14_55,1,0,0,0,0
2022_10_22T18_29_55,0,0,0,0,0
2022_10_22T18_44_55,0,0,0,0,0
2022_10_22T18_59_55,0,0,0,0,0
2022_10_22T19_14_55,0,0,0,0,0
2022_10_22T19_29_55,0,0,0,0,0
2022_10_22T19_44_55,0,0,0,0,0
2022_10_22T19_59_55,0,0,0,0,0
2022_10_22T20_14_55,0,0,0,0,0
2022_10_22T20_29_55,0,0,0,0,0
2022_10_22T20_44_55,0,0,0,0,0
2022_10_22T20_59_55,0,0,0,0,0
2022_10_22T21_14_55,4,2,1,1,0
2022_10_22T21_29_55,1,1,0,0,0
2022_10_22T21_44_55,5,1,1,0,0
2022_10_22T21_59_55,13,4,1,1,0
2022_10_22T22_14_55,7,2,0,0,0
2022_10_22T22_29_55,0,0,0,0,0
2022_10_22T22_44_55,0,0,0,0,0
2022_10_22T22_59_55,0,0,0,0,0
2022_10_22T23_14_55,0,0,0,0,0
2022_10_22T23_29_55,0,0,0,0,0
2022_10_22T23_44_55,0,0,0,0,0
2022_10_22T23_59_55,0,0,0,0,0
2022_10_23T00_14_55,0,0,0,0,0
2022_10_23T00_29_55,0,0,0,0,0
2022_10_23T00_44_55,0,0,0,0,0
2022_10_23T00_59_55,0,0,0,0,0
2022_10_23T01_14_55,0,0,0,0,0
2022_10_23T01_29_55,0,0,0,0,0
2022_10_23T01_44_55,0,0,0,0,0
2022_10_23T01_59_55,0,0,0,0,0
2022_10_23T02_14_55,0,0,0,0,0
2022_10_23T02_29_55,0,0,0,0,0
2022_10_23T02_44_55,0,0,0,0,0
2022_10_23T02_59_55,0,0,0,0,0
2022_10_23T03_14_55,0,0,0,0,0
2022_10_23T03_29_55,0,0,0,0,0
2022_10_23T03_44_55,0,0,0,0,0
2022_10_23T03_59_55,0,0,0,0,0
2022_10_23T04_14_54,0,0,0,0,0
2022_10_23T04_29_54,0,0,0,0,0
2022_10_23T04_44_54,0,0,0,0,0
2022_10_23T04_59_54,0,0,0,0,0
2022_10_23T05_14_54,0,0,0,0,0
2022_10_23T05_29_54,2,2,2,1,1
2022_10_23T05_44_54,0,0,0,0,0
2022_10_23T05_59_54,1,1,0,0,0
2022_10_23T06_14_54,25,8,3,1,0
2022_10_23T06_29_54,12,5,3,0,0
2022_10_23T06_44_54,22,7,1,1,0
2022_10_23T06_59_54,33,17,6,3,1
2022_10_23T07_14_54,52,23,7,4,1
2022_10_23T07_29_54,59,32,11,2,2
2022_10_23T07_44_54,58,26,9,5,2
2022_10_23T07_59_54,65,37,16,6,1
2022_10_23T08_14_54,52,26,9,3,1
2022_10_23T08_29_54,66,33,11,4,1
2022_10_23T08_44_54,75,30,15,4,1
2022_10_23T08_59_54,50,21,10,3,1
2022_10_23T09_14_54,48,24,11,5,1
2022_10_23T09_29_54,61,30,14,4,0
2022_10_23T09_44_54,54,38,12,5,0
2022_10_23T09_59_54,63,29,13,5,0
2022_10_23T10_14_54,48,30,9,4,0
2022_10_23T10_29_54,51,25,11,6,1
2022_10_23T10_44_54,46,24,9,4,1
2022_10_23T10_59_54,45,19,7,5,2
2022_10_23T11_14_54,35,25,13,4,2
2022_10_23T11_29_54,43,20,9,5,1
2022_10_23T11_44_54,51,25,12,6,2
2022_10_23T11_59_54,37,23,11,7,2
2022_10_23T12_14_54,34,20,12,5,2
2022_10_23T12_29_54,41,22,7,5,0
2022_10_23T12_44_54,41,21,11,5,0
2022_10_23T12_59_54,38,11,5,4,1
2022_10_23T13_14_54,27,11,8,2,0
2022_10_23T13_29_54,35,14,9,3,1
2022_10_23T13_44_54,30,15,8,3,0
2022_10_23T13_59_54,49,24,13,4,1
2022_10_23T14_14_54,54,28,13,5,0
2022_10_23T14_29_54,48,22,11,6,1
2022_10_23T14_44_54,49,23,15,5,1
2022_10_23T14_59_54,43,24,17,3,1
2022_10_23T15_14_54,56,32,16,5,1
2022_10_23T15_29_54,45,26,16,7,1
2022_10_23T15_44_54,40,22,13,6,1
2022_10_23T15_59_54,44,22,15,5,1
2022_10_23T16_14_54,44,24,15,8,1
2022_10_23T16_29_54,39,22,13,9,3
2022_10_23T16_44_53,44,27,16,12,2
2022_10_23T16_59_53,37,24,12,7,0
2022_10_23T17_14_53,34,20,13,3,1
2022_10_23T17_29_53,42,27,14,7,3
2022_10_23T17_44_53,32,19,11,9,4
2022_10_23T17_59_53,40,23,14,7,4
2022_10_23T18_14_53,41,31,18,12,3
2022_10_23T18_29_53,36,20,14,7,0
2022_10_23T18_44_53,37,23,15,6,2
2022_10_23T18_59_53,43,27,15,7,0
2022_10_23T19_14_53,43,26,13,7,1
2022_10_23T19_29_53,48,22,14,6,1
2022_10_23T19_44_53,45,20,11,5,1
2022_10_23T19_59_53,44,21,16,9,3
2022_10_23T20_14_53,44,22,12,5,3
2022_10_23T20_29_53,70,32,19,5,1
2022_10_23T20_44_53,63,19,11,6,1
2022_10_23T20_59_53,60,25,14,7,1
2022_10_23T21_14_53,39,21,12,4,1
2022_10_23T21_29_53,37,23,13,5,1
2022_10_23T21_44_53,25,16,9,4,2
2022_10_23T21_59_53,16,10,7,4,2
2022_10_23T22_14_53,23,10,6,3,2
2022_10_23T22_29_53,14,9,5,1,0
2022_10_23T22_44_53,30,18,9,5,2
2022_10_23T22_59_53,25,10,7,3,2
2022_10_23T23_14_53,19,11,6,4,1
2022_10_23T23_29_53,15,8,3,1,1
2022_10_23T23_44_53,6,2,1,0,0
2022_10_23T23_59_53,10,3,2,1,1
2022_10_24T00_14_53,6,2,1,1,0
2022_10_24T00_29_53,3,2,0,0,0
2022_10_24T00_44_53,2,0,0,0,0
2022_10_24T00_59_53,0,0,0,0,0
2022_10_24T01_14_53,1,0,0,0,0
2022_10_24T01_29_53,1,0,0,0,0
2022_10_24T01_44_53,1,1,0,0,0
2022_10_24T01_59_53,1,0,0,0,0
2022_10_24T02_14_53,1,0,0,0,0
2022_10_24T02_29_53,1,0,0,0,0
2022_10_24T02_44_53,2,0,0,0,0
2022_10_24T02_59_53,0,0,0,0,0
2022_10_24T03_14_53,0,0,0,0,0
2022_10_24T03_29_52,0,0,0,0,0
2022_10_24T03_44_52,0,0,0,0,0
2022_10_24T03_59_52,0,0,0,0,0
2022_10_24T04_14_52,0,0,0,0,0
2022_10_24T04_29_52,0,0,0,0,0
2022_10_24T04_44_52,0,0,0,0,0
2022_10_24T04_59_52,0,0,0,0,0
2022_10_24T05_14_52,2,1,1,0,0
2022_10_24T05_29_52,2,1,1,1,0
2022_10_24T05_44_52,0,0,0,0,0
2022_10_24T05_59_52,0,0,0,0,0
2022_10_24T06_14_52,0,0,0,0,0
2022_10_24T06_29_52,0,0,0,0,0
2022_10_24T06_44_52,0,0,0,0,0
2022_10_24T06_59_52,0,0,0,0,0
2022_10_24T07_14_52,0,0,0,0,0
2022_10_24T07_29_52,0,0,0,0,0
2022_10_24T07_44_52,0,0,0,0,0
2022_10_24T07_59_52,0,0,0,0,0
2022_10_24T08_14_52,0,0,0,0,0
2022_10_24T08_29_52,0,0,0,0,0
2022_10_24T08_44_52,0,0,0,0,0
2022_10_24T08_59_52,0,0,0,0,0
2022_10_24T09_14_52,0,0,0,0,0
2022_10_24T09_29_52,1,0,0,0,0
2022_10_24T09_44_52,0,0,0,0,0
2022_10_24T09_59_52,2,0,0,0,0
2022_10_24T10_14_52,5,1,0,0,0
2022_10_24T10_29_52,7,3,0,0,0
2022_10_24T10_44_52,18,7,2,1,0
2022_10_24T10_59_52,16,9,3,0,0
2022_10_24T11_14_52,23,13,3,1,0
2022_10_24T11_29_52,46,21,9,2,0
2022_10_24T11_44_52,43,26,11,4,0
2022_10_24T11_59_51,36,15,6,1,0
2022_10_24T12_14_51,17,7,2,2,0
2022_10_24T12_29_51,1,0,0,0,0
2022_10_24T12_44_51,9,3,0,0,0
2022_10_24T12_59_51,6,2,0,0,0
2022_10_24T13_14_51,7,2,1,1,0
2022_10_24T13_29_51,27,14,4,2,0
2022_10_24T13_44_51,23,11,5,2,0
2022_10_24T13_59_51,21,11,2,0,0
2022_10_24T14_14_51,24,12,3,0,0
2022_10_24T14_29_51,38,16,9,3,0
2022_10_24T14_44_51,41,21,11,4,1
2022_10_24T14_59_51,15,6,3,0,0
2022_10_24T15_14_51,4,1,0,0,0
2022_10_24T15_29_51,11,4,3,0,0
2022_10_24T15_44_51,7,3,0,0,0
2022_10_24T15_59_51,14,6,4,1,0
2022_10_24T16_14_51,9,3,1,1,0
2022_10_24T16_29_51,1,0,0,0,0
2022_10_24T16_44_51,8,2,0,0,0
2022_10_24T16_59_51,9,5,1,0,0
2022_10_24T17_14_51,26,9,4,1,0
2022_10_24T17_29_51,19,8,4,2,0
2022_10_24T17_44_51,22,12,3,0,0
2022_10_24T17_59_51,33,13,7,4,0
2022_10_24T18_14_51,14,8,4,0,0
2022_10_24T18_29_51,23,9,6,2,0
2022_10_24T18_44_51,22,11,4,1,0
2022_10_24T18_59_51,26,14,8,3,0
2022_10_24T19_14_51,29,12,8,1,0
2022_10_24T19_29_51,29,15,9,2,0
2022_10_24T19_44_51,25,11,7,3,0
2022_10_24T19_59_51,25,15,8,2,0
2022_10_24T20_14_51,38,23,10,2,1
2022_10_24T20_29_51,36,19,10,6,0
2022_10_24T20_44_51,40,19,11,4,0
2022_10_24T20_59_51,38,20,12,2,1
2022_10_24T21_14_51,33,16,10,4,0
2022_10_24T21_29_51,17,9,4,1,0
2022_10_24T21_44_51,29,14,8,1,0
2022_10_24T21_59_51,42,18,8,1,0
2022_10_24T22_14_51,19,8,3,0,0
2022_10_24T22_29_51,21,13,6,0,0
2022_10_24T22_44_51,21,11,4,1,0
2022_10_24T22_59_51,26,13,3,1,0
2022_10_24T23_14_51,21,10,4,0,0
2022_10_24T23_29_50,13,6,0,0,0
2022_10_24T23_44_50,21,8,4,0,0
2022_10_24T23_59_50,24,8,3,0,0
2022_10_25T00_14_50,14,7,0,0,0
2022_10_25T00_29_50,8,2,0,0,0
2022_10_25T00_44_50,3,2,1,0,0
2022_10_25T00_59_50,2,0,0,0,0
2022_10_25T01_14_50,3,0,0,0,0
2022_10_25T01_29_50,0,0,0,0,0
2022_10_25T01_44_50,1,0,0,0,0
2022_10_25T01_59_50,0,0,0,0,0
2022_10_25T02_14_50,0,0,0,0,0
2022_10_25T02_29_50,1,0,0,0,0
2022_10_25T02_44_50,0,0,0,0,0
2022_10_25T02_59_50,1,0,0,0,0
2022_10_25T03_14_50,1,0,0,0,0
