Timestamp,Counts (55)
2021-12-01T08_47_00,37
2021-12-01T09_02_00,42
2021-12-01T09_17_00,38
2021-12-01T09_32_00,39
2021-12-01T09_47_00,38
2021-12-01T10_02_00,34
2021-12-01T10_17_00,38
2021-12-01T10_32_00,34
2021-12-01T10_47_00,34
2021-12-01T11_02_00,36
2021-12-01T11_17_00,36
2021-12-01T11_32_00,35
2021-12-01T11_47_00,36
2021-12-01T12_02_00,40
2021-12-01T12_17_00,38
2021-12-01T12_32_00,38
2021-12-01T12_47_00,35
2021-12-01T13_02_00,39
2021-12-01T13_17_00,40
2021-12-01T13_32_00,34
2021-12-01T13_47_00,36
2021-12-01T14_02_00,41
2021-12-01T14_17_00,41
2021-12-01T14_32_00,35
2021-12-01T14_47_00,33
2021-12-01T15_02_00,31
2021-12-01T15_17_00,32
2021-12-01T15_32_00,33
2021-12-01T15_47_00,30
2021-12-01T16_02_00,29
2021-12-01T16_17_00,30
2021-12-01T16_32_00,33
2021-12-01T16_47_00,34
2021-12-01T17_02_00,35
2021-12-01T17_17_00,33
2021-12-01T17_32_00,30
2021-12-01T17_47_00,29
2021-12-01T18_02_00,28
2021-12-01T18_17_00,29
2021-12-01T18_32_00,33
2021-12-01T18_47_00,31
2021-12-01T19_02_00,30
2021-12-01T19_17_00,32
2021-12-01T19_32_00,38
2021-12-01T19_47_00,44
2021-12-01T20_02_00,45
2021-12-01T20_17_00,43
2021-12-01T20_32_00,44
2021-12-01T20_47_00,46
2021-12-01T21_02_00,50
2021-12-01T21_17_00,55
2021-12-01T21_32_00,52
2021-12-01T21_47_00,52
2021-12-01T22_02_00,51
2021-12-01T22_17_00,48
2021-12-01T22_32_00,45
2021-12-01T22_47_00,37
2021-12-01T23_02_00,34
2021-12-01T23_17_00,29
2021-12-01T23_32_00,24
2021-12-01T23_47_00,21
2021-12-02T00_02_00,21
2021-12-02T00_17_00,20
2021-12-02T00_32_00,15
2021-12-02T00_47_00,19
2021-12-02T01_02_00,16
2021-12-02T01_17_00,15
2021-12-02T01_32_00,11
2021-12-02T01_47_00,10
2021-12-02T02_02_00,12
2021-12-02T02_17_00,9
2021-12-02T02_32_00,10
2021-12-02T02_47_00,8
2021-12-02T03_02_00,9
2021-12-02T03_17_00,10
2021-12-02T03_32_00,9
2021-12-02T03_47_00,12
2021-12-02T04_02_00,13
2021-12-02T04_17_00,15
2021-12-02T04_32_00,19
2021-12-02T04_47_00,18
2021-12-02T05_02_00,13
2021-12-02T05_17_00,12
2021-12-02T05_32_00,11
2021-12-02T05_47_00,15
2021-12-02T06_02_00,19
2021-12-02T06_17_00,24
2021-12-02T06_32_00,30
2021-12-02T06_47_00,22
2021-12-02T07_02_00,15
2021-12-02T07_17_00,28
2021-12-02T07_32_00,31
2021-12-02T07_47_00,36
2021-12-02T08_02_00,34
2021-12-02T08_17_00,30
2021-12-02T08_32_00,34
2021-12-02T08_47_00,32
2021-12-02T09_02_00,33
2021-12-02T09_17_00,33
2021-12-02T09_32_00,29
2021-12-02T09_47_00,25
2021-12-02T10_02_00,29
2021-12-02T10_17_00,29
2021-12-02T10_32_00,26
2021-12-02T10_47_00,25
2021-12-02T11_02_00,27
2021-12-02T11_17_00,30
2021-12-02T11_32_00,35
2021-12-02T11_47_00,31
2021-12-02T12_02_00,34
2021-12-02T12_17_00,34
2021-12-02T12_32_00,33
2021-12-02T12_47_00,34
2021-12-02T13_02_00,31
2021-12-02T13_17_00,32
2021-12-02T13_32_00,29
2021-12-02T13_47_00,32
2021-12-02T14_02_00,31
2021-12-02T14_17_00,29
2021-12-02T14_32_00,31
2021-12-02T14_47_00,30
2021-12-02T15_02_00,31
2021-12-02T15_17_00,29
2021-12-02T15_32_00,29
2021-12-02T15_47_00,29
2021-12-02T16_02_00,30
2021-12-02T16_17_00,32
2021-12-02T16_32_00,30
2021-12-02T16_47_00,30
2021-12-02T17_02_00,30
2021-12-02T17_17_00,30
2021-12-02T17_32_00,29
2021-12-02T17_47_00,29
2021-12-02T18_02_00,27
2021-12-02T18_17_00,27
2021-12-02T18_32_00,25
2021-12-02T18_47_00,27
2021-12-02T19_02_00,24
2021-12-02T19_17_00,21
2021-12-02T19_32_00,27
2021-12-02T19_47_00,26
2021-12-02T20_02_00,36
2021-12-02T20_17_00,39
2021-12-02T20_32_00,37
2021-12-02T20_47_00,43
2021-12-02T21_02_00,44
2021-12-02T21_17_00,40
2021-12-02T21_32_00,42
2021-12-02T21_47_00,41
2021-12-02T22_02_00,42
2021-12-02T22_17_00,45
2021-12-02T22_32_00,42
2021-12-02T22_47_00,40
2021-12-02T23_02_00,32
2021-12-02T23_17_00,27
2021-12-02T23_32_00,25
2021-12-02T23_47_00,24
2021-12-03T00_02_00,27
2021-12-03T00_17_00,21
2021-12-03T00_32_00,15
2021-12-03T00_47_00,12
2021-12-03T01_02_00,11
2021-12-03T01_17_00,4
2021-12-03T01_32_00,4
2021-12-03T01_47_00,5
2021-12-03T02_02_00,14
2021-12-03T02_17_00,12
2021-12-03T02_32_00,7
2021-12-03T02_47_00,3
2021-12-03T03_02_00,1
2021-12-03T03_17_00,1
2021-12-03T03_32_00,3
2021-12-03T03_47_00,3
2021-12-03T04_02_00,3
2021-12-03T04_17_00,3
2021-12-03T04_32_00,3
2021-12-03T04_47_00,6
2021-12-03T05_02_00,6
2021-12-03T05_17_00,9
2021-12-03T05_32_00,8
2021-12-03T05_47_00,9
2021-12-03T06_02_00,7
2021-12-03T06_17_00,6
2021-12-03T06_32_00,11
2021-12-03T06_47_00,12
2021-12-03T07_02_00,10
2021-12-03T07_17_00,10
2021-12-03T07_32_00,11
2021-12-03T07_47_00,9
2021-12-03T08_02_00,7
2021-12-03T08_17_00,7
2021-12-03T08_32_00,3
2021-12-03T08_47_00,3
2021-12-03T09_02_00,3
2021-12-03T09_17_00,14
2021-12-03T09_32_00,15
2021-12-03T09_47_00,23
2021-12-03T10_02_00,24
2021-12-03T10_17_00,20
2021-12-03T10_32_00,27
2021-12-03T10_47_00,27
2021-12-03T11_02_00,26
2021-12-03T11_17_00,30
2021-12-03T11_32_00,34
2021-12-03T11_47_00,31
2021-12-03T12_02_00,30
2021-12-03T12_17_00,29
2021-12-03T12_32_00,35
2021-12-03T12_47_00,34
2021-12-03T13_02_00,33
2021-12-03T13_17_00,31
2021-12-03T13_32_00,32
2021-12-03T13_47_00,34
2021-12-03T14_02_00,35
2021-12-03T14_17_00,35
2021-12-03T14_32_00,33
2021-12-03T14_47_00,31
2021-12-03T15_02_00,31
2021-12-03T15_17_00,26
2021-12-03T15_32_00,27
2021-12-03T15_47_00,30
2021-12-03T16_02_00,29
2021-12-03T16_17_00,31
2021-12-03T16_32_00,31
2021-12-03T16_47_00,31
2021-12-03T17_02_00,28
2021-12-03T17_17_00,29
2021-12-03T17_32_00,28
2021-12-03T17_47_00,25
2021-12-03T18_02_00,27
2021-12-03T18_17_00,25
2021-12-03T18_32_00,16
2021-12-03T18_47_00,15
2021-12-03T19_02_00,20
2021-12-03T19_17_00,20
2021-12-03T19_32_00,34
2021-12-03T19_47_00,40
2021-12-03T20_02_00,34
2021-12-03T20_17_00,16
2021-12-03T20_32_00,22
2021-12-03T20_47_00,26
2021-12-03T21_02_00,33
2021-12-03T21_17_00,43
2021-12-03T21_32_00,42
2021-12-03T21_47_00,35
2021-12-03T22_02_00,39
2021-12-03T22_17_00,42
2021-12-03T22_32_00,43
2021-12-03T22_47_00,34
2021-12-03T23_02_00,13
2021-12-03T23_17_00,18
2021-12-03T23_32_00,17
2021-12-03T23_47_00,13
2021-12-04T00_02_00,12
2021-12-04T00_17_00,9
2021-12-04T00_32_00,5
2021-12-04T00_47_00,10
2021-12-04T01_02_00,13
2021-12-04T01_17_00,12
2021-12-04T01_32_00,10
2021-12-04T01_47_00,14
2021-12-04T02_02_00,16
2021-12-04T02_17_00,15
2021-12-04T02_32_00,16
2021-12-04T02_47_00,14
2021-12-04T03_02_00,14
2021-12-04T03_17_00,12
2021-12-04T03_32_00,12
2021-12-04T03_47_00,14
2021-12-04T04_02_00,19
2021-12-04T04_17_00,22
2021-12-04T04_32_00,24
2021-12-04T04_47_00,27
2021-12-04T05_02_00,30
2021-12-04T05_17_00,31
2021-12-04T05_32_00,33
2021-12-04T05_47_00,32
2021-12-04T06_02_00,34
2021-12-04T06_17_00,34
2021-12-04T06_32_00,37
2021-12-04T06_47_00,36
2021-12-04T07_02_00,28
2021-12-04T07_17_00,25
2021-12-04T07_32_00,26
2021-12-04T07_47_00,29
2021-12-04T08_02_00,26
2021-12-04T08_17_00,30
2021-12-04T08_32_00,26
2021-12-04T08_47_00,25
2021-12-04T09_02_00,30
2021-12-04T09_17_00,31
2021-12-04T09_32_00,33
2021-12-04T09_47_00,31
2021-12-04T10_02_00,32
2021-12-04T10_17_00,30
2021-12-04T10_32_00,31
2021-12-04T10_47_00,32
2021-12-04T11_02_00,31
2021-12-04T11_17_00,26
2021-12-04T11_32_00,28
2021-12-04T11_47_00,36
2021-12-04T12_02_00,40
2021-12-04T12_17_00,33
2021-12-04T12_32_00,31
2021-12-04T12_47_00,38
2021-12-04T13_02_00,40
2021-12-04T13_17_00,44
2021-12-04T13_32_00,34
2021-12-04T13_47_00,32
2021-12-04T14_02_00,28
2021-12-04T14_17_00,33
2021-12-04T14_32_00,32
2021-12-04T14_47_00,33
2021-12-04T15_02_00,35
2021-12-04T15_17_00,31
2021-12-04T15_32_00,32
2021-12-04T15_47_00,32
2021-12-04T16_02_00,35
2021-12-04T16_17_00,35
2021-12-04T16_32_00,32
2021-12-04T16_47_00,32
2021-12-04T17_02_00,24
2021-12-04T17_17_00,9
2021-12-04T17_32_00,5
2021-12-04T17_47_00,5
2021-12-04T18_02_00,4
2021-12-04T18_17_00,8
2021-12-04T18_32_00,14
2021-12-04T18_47_00,17
2021-12-04T19_02_00,17
2021-12-04T19_17_00,6
2021-12-04T19_47_00,11
2021-12-04T20_02_00,17
2021-12-04T20_17_00,17
2021-12-04T20_32_00,15
2021-12-04T20_47_00,13
2021-12-04T21_02_00,32
2021-12-04T21_17_00,32
2021-12-04T21_32_00,15
2021-12-04T21_47_00,10
2021-12-04T22_02_00,11
2021-12-04T22_17_00,9
2021-12-04T22_32_00,7
2021-12-04T22_47_00,16
2021-12-04T23_02_00,12
2021-12-04T23_17_00,4
2021-12-04T23_32_00,3
2021-12-04T23_47_00,5
2021-12-05T00_02_00,4
2021-12-05T00_17_00,4
2021-12-05T00_32_00,5
2021-12-05T00_47_00,3
2021-12-05T01_02_00,6
2021-12-05T01_17_00,6
2021-12-05T01_32_00,5
2021-12-05T01_47_00,2
2021-12-05T02_02_00,1
2021-12-05T02_17_00,3
2021-12-05T02_32_00,3
2021-12-05T02_47_00,2
2021-12-05T03_02_00,4
2021-12-05T03_17_00,8
2021-12-05T03_32_00,8
2021-12-05T03_47_00,7
2021-12-05T04_02_00,7
2021-12-05T04_17_00,8
2021-12-05T04_32_00,10
2021-12-05T04_47_00,10
2021-12-05T05_02_00,9
2021-12-05T05_17_00,9
2021-12-05T05_32_00,8
2021-12-05T05_47_00,8
2021-12-05T06_02_00,8
2021-12-05T06_17_00,11
2021-12-05T06_32_00,11
2021-12-05T06_47_00,10
2021-12-05T07_02_00,11
2021-12-05T07_17_00,11
2021-12-05T07_32_00,11
2021-12-05T07_47_00,12
2021-12-05T08_02_00,13
2021-12-05T08_17_00,16
2021-12-05T08_32_00,18
2021-12-05T08_47_00,20
2021-12-05T09_02_00,21
2021-12-05T09_17_00,15
2021-12-05T09_32_00,16
2021-12-05T09_47_00,15
2021-12-05T10_02_00,15
2021-12-05T10_17_00,18
2021-12-05T10_32_00,20
2021-12-05T10_47_00,22
2021-12-05T11_02_00,22
2021-12-05T11_17_00,28
2021-12-05T11_32_00,26
2021-12-05T11_47_00,22
2021-12-05T12_02_00,25
2021-12-05T12_17_00,29
2021-12-05T12_32_00,27
2021-12-05T12_47_00,26
2021-12-05T13_02_00,28
2021-12-05T13_17_00,25
2021-12-05T13_32_00,26
2021-12-05T13_47_00,27
2021-12-05T14_02_00,30
2021-12-05T14_17_00,29
2021-12-05T14_32_00,26
2021-12-05T14_47_00,28
2021-12-05T15_02_00,23
2021-12-05T15_17_00,33
2021-12-05T15_32_00,30
2021-12-05T15_47_00,34
2021-12-05T16_02_00,33
2021-12-05T16_17_00,29
2021-12-05T16_32_00,27
2021-12-05T16_47_00,26
2021-12-05T17_02_00,31
2021-12-05T17_17_00,33
2021-12-05T17_32_00,32
2021-12-05T17_47_00,32
2021-12-05T18_02_00,34
2021-12-05T18_17_00,32
2021-12-05T18_32_00,34
2021-12-05T18_47_00,38
2021-12-05T19_02_00,39
2021-12-05T19_17_00,35
2021-12-05T19_32_00,39
2021-12-05T19_47_00,44
2021-12-05T20_02_00,45
2021-12-05T20_17_00,44
2021-12-05T20_32_00,42
2021-12-05T20_47_00,29
2021-12-05T21_02_00,26
2021-12-05T21_17_00,31
2021-12-05T21_32_00,33
2021-12-05T21_47_00,26
2021-12-05T22_02_00,37
2021-12-05T22_17_00,36
2021-12-05T22_32_00,40
2021-12-05T22_47_00,24
2021-12-05T23_02_00,12
2021-12-05T23_17_00,5
2021-12-05T23_32_00,4
2021-12-05T23_47_00,4
2021-12-06T00_02_00,10
2021-12-06T00_17_00,13
2021-12-06T00_32_00,21
2021-12-06T00_47_00,18
2021-12-06T01_02_00,15
2021-12-06T01_17_00,12
2021-12-06T01_32_00,9
2021-12-06T01_47_00,6
2021-12-06T02_02_00,5
2021-12-06T02_17_00,3
2021-12-06T02_32_00,4
2021-12-06T02_47_00,4
2021-12-06T03_02_00,5
2021-12-06T03_17_00,6
2021-12-06T03_32_00,6
2021-12-06T03_47_00,6
2021-12-06T04_02_00,6
2021-12-06T04_17_00,5
2021-12-06T04_32_00,8
2021-12-06T04_47_00,9
2021-12-06T05_02_00,7
2021-12-06T05_17_00,6
2021-12-06T05_32_00,8
2021-12-06T05_47_00,9
2021-12-06T06_02_00,7
2021-12-06T06_17_00,9
2021-12-06T06_32_00,11
2021-12-06T06_47_00,10
2021-12-06T07_02_00,11
2021-12-06T07_17_00,11
2021-12-06T07_32_00,10
2021-12-06T07_47_00,10
2021-12-06T08_02_00,11
2021-12-06T08_17_00,15
2021-12-06T08_32_00,18
2021-12-06T08_47_00,18
2021-12-06T09_02_00,19
2021-12-06T09_17_00,22
2021-12-06T09_32_00,24
2021-12-06T09_47_00,22
2021-12-06T10_02_00,23
2021-12-06T10_17_00,28
2021-12-06T10_32_00,30
2021-12-06T10_47_00,30
2021-12-06T11_02_00,31
2021-12-06T11_17_00,36
2021-12-06T11_32_00,32
2021-12-06T11_47_00,31
2021-12-06T12_02_00,30
2021-12-06T12_17_00,31
2021-12-06T12_32_00,32
2021-12-06T12_47_00,32
2021-12-06T13_02_00,29
2021-12-06T13_17_00,31
2021-12-06T13_32_00,25
2021-12-06T13_47_00,31
2021-12-06T14_02_00,28
2021-12-06T14_17_00,28
2021-12-06T14_32_00,29
2021-12-06T14_47_00,31
2021-12-06T15_02_00,31
2021-12-06T15_17_00,28
2021-12-06T15_32_00,28
2021-12-06T15_47_00,28
2021-12-06T16_02_00,30
2021-12-06T16_17_00,32
2021-12-06T16_32_00,29
2021-12-06T16_47_00,35
2021-12-06T17_02_00,34
2021-12-06T17_17_00,33
2021-12-06T17_32_00,31
2021-12-06T17_47_00,32
2021-12-06T18_02_00,31
2021-12-06T18_17_00,31
2021-12-06T18_32_00,31
2021-12-06T18_47_00,27
2021-12-06T19_02_00,31
2021-12-06T19_17_00,36
2021-12-06T19_32_00,34
2021-12-06T19_47_00,30
2021-12-06T20_02_00,29
2021-12-06T20_17_00,37
2021-12-06T20_32_00,35
2021-12-06T20_47_00,30
2021-12-06T21_02_00,26
2021-12-06T21_17_00,16
2021-12-06T21_32_00,14
2021-12-06T21_47_00,17
2021-12-06T22_02_00,23
2021-12-06T22_17_00,25
2021-12-06T22_32_00,24
2021-12-06T22_47_00,14
2021-12-06T23_02_00,22
2021-12-06T23_17_00,17
2021-12-06T23_32_00,11
2021-12-06T23_47_00,1
2021-12-07T00_17_00,1
2021-12-07T00_32_00,2
2021-12-07T00_47_00,7
2021-12-07T01_02_00,6
2021-12-07T01_17_00,4
2021-12-07T01_32_00,5
2021-12-07T01_47_00,8
2021-12-07T02_02_00,7
2021-12-07T02_17_00,2
2021-12-07T02_32_00,2
2021-12-07T02_47_00,1
2021-12-07T03_02_00,1
2021-12-07T03_17_00,1
2021-12-07T03_32_00,1
2021-12-07T03_47_00,1
2021-12-07T04_02_00,1
2021-12-07T04_17_00,3
2021-12-07T04_32_00,6
2021-12-07T04_47_00,13
2021-12-07T05_02_00,12
2021-12-07T05_17_00,10
2021-12-07T05_32_00,13
2021-12-07T05_47_00,11
2021-12-07T06_02_00,14
2021-12-07T06_17_00,13
2021-12-07T06_32_00,12
2021-12-07T06_47_00,18
2021-12-07T07_02_00,17
2021-12-07T07_17_00,16
2021-12-07T07_32_00,21
2021-12-07T07_47_00,20
2021-12-07T08_02_00,18
2021-12-07T08_17_00,16
2021-12-07T08_32_00,17
2021-12-07T08_47_00,15
2021-12-07T09_02_00,25
2021-12-07T09_17_00,28
2021-12-07T09_32_00,26
2021-12-07T09_47_00,25
2021-12-07T10_02_00,19
2021-12-07T10_17_00,25
2021-12-07T10_32_00,28
2021-12-07T10_47_00,29
2021-12-07T11_02_00,13
2021-12-07T11_17_00,25
2021-12-07T11_32_00,22
2021-12-07T11_47_00,21
2021-12-07T12_02_00,21
2021-12-07T12_17_00,19
2021-12-07T12_32_00,15
2021-12-07T12_47_00,22
2021-12-07T13_02_00,19
2021-12-07T13_17_00,19
2021-12-07T13_32_00,18
2021-12-07T13_47_00,20
2021-12-07T14_02_00,21
2021-12-07T14_17_00,19
2021-12-07T14_32_00,22
2021-12-07T14_47_00,25
2021-12-07T15_02_00,30
2021-12-07T15_17_00,22
2021-12-07T15_32_00,18
2021-12-07T15_47_00,27
2021-12-07T16_02_00,29
2021-12-07T16_17_00,27
2021-12-07T16_32_00,26
2021-12-07T16_47_00,22
2021-12-07T17_02_00,24
2021-12-07T17_17_00,19
2021-12-07T17_32_00,14
2021-12-07T17_47_00,16
2021-12-07T18_02_00,10
2021-12-07T18_17_00,14
2021-12-07T18_32_00,16
2021-12-07T18_47_00,17
2021-12-07T19_02_00,26
2021-12-07T19_17_00,33
2021-12-07T19_32_00,35
2021-12-07T19_47_00,34
2021-12-07T20_02_00,41
2021-12-07T20_17_00,41
2021-12-07T20_32_00,35
2021-12-07T20_47_00,43
2021-12-07T21_02_00,47
2021-12-07T21_17_00,43
2021-12-07T21_32_00,31
2021-12-07T21_47_00,32
2021-12-07T22_02_00,14
2021-12-07T22_17_00,33
2021-12-07T22_32_00,33
2021-12-07T22_47_00,18
2021-12-07T23_02_00,10
2021-12-07T23_17_00,7
2021-12-07T23_32_00,11
2021-12-07T23_47_00,8
2021-12-08T00_02_00,1
2021-12-08T00_17_00,6
2021-12-08T00_32_00,11
2021-12-08T00_47_00,11
2021-12-08T01_02_00,6
2021-12-08T01_17_00,6
2021-12-08T01_32_00,8
2021-12-08T01_47_00,5
2021-12-08T02_02_00,8
2021-12-08T02_17_00,8
2021-12-08T02_32_00,8
2021-12-08T02_47_00,7
2021-12-08T03_02_00,6
2021-12-08T03_17_00,6
2021-12-08T03_32_00,6
2021-12-08T03_47_00,2
2021-12-08T04_02_00,2
2021-12-08T04_17_00,4
2021-12-08T04_32_00,7
2021-12-08T04_47_00,8
2021-12-08T05_02_00,6
2021-12-08T05_17_00,3
2021-12-08T05_32_00,11
2021-12-08T05_47_00,16
2021-12-08T06_02_00,14
2021-12-08T06_17_00,15
2021-12-08T06_32_00,21
2021-12-08T06_47_00,22
2021-12-08T07_02_00,23
2021-12-08T07_17_00,16
2021-12-08T07_32_00,18
2021-12-08T07_47_00,14
2021-12-08T08_02_00,16
2021-12-08T08_17_00,16
2021-12-08T08_32_00,16
2021-12-08T08_47_00,13
2021-12-08T09_02_00,25
2021-12-08T09_17_00,32
2021-12-08T09_32_00,28
2021-12-08T09_47_00,25
2021-12-08T10_02_00,23
2021-12-08T10_17_00,26
2021-12-08T10_32_00,24
2021-12-08T10_47_00,27
2021-12-08T11_02_00,21
2021-12-08T11_17_00,21
2021-12-08T11_32_00,21
2021-12-08T11_47_00,23
2021-12-08T12_02_00,24
2021-12-08T12_17_00,17
2021-12-08T12_32_00,13
2021-12-08T12_47_00,21
2021-12-08T13_02_00,17
2021-12-08T13_17_00,25
2021-12-08T13_32_00,23
2021-12-08T13_47_00,20
2021-12-08T14_02_00,23
2021-12-08T14_17_00,22
2021-12-08T14_32_00,26
2021-12-08T14_47_00,28
2021-12-08T15_02_00,34
2021-12-08T15_17_00,31
2021-12-08T15_32_00,27
2021-12-08T15_47_00,27
2021-12-08T16_02_00,18
2021-12-08T16_17_00,15
2021-12-08T16_32_00,17
2021-12-08T16_47_00,26
2021-12-08T17_02_00,26
2021-12-08T17_17_00,26
2021-12-08T17_32_00,18
2021-12-08T17_47_00,22
2021-12-08T18_02_00,27
2021-12-08T18_17_00,30
2021-12-08T18_32_00,29
2021-12-08T18_47_00,18
2021-12-08T19_02_00,29
2021-12-08T19_17_00,34
2021-12-08T19_32_00,30
2021-12-08T19_47_00,35
2021-12-08T20_02_00,44
2021-12-08T20_17_00,43
2021-12-08T20_32_00,44
2021-12-08T20_47_00,46
2021-12-08T21_02_00,43
2021-12-08T21_17_00,45
2021-12-08T21_32_00,40
2021-12-08T21_47_00,41
2021-12-08T22_02_00,41
2021-12-08T22_17_00,40
2021-12-08T22_32_00,37
2021-12-08T22_47_00,34
2021-12-08T23_02_00,28
2021-12-08T23_17_00,30
2021-12-08T23_32_00,26
2021-12-08T23_47_00,24
2021-12-09T00_02_00,20
2021-12-09T00_17_00,19
2021-12-09T00_32_00,16
2021-12-09T00_47_00,15
2021-12-09T01_02_00,15
2021-12-09T01_17_00,14
2021-12-09T01_32_00,13
2021-12-09T01_47_00,12
2021-12-09T02_02_00,14
2021-12-09T02_17_00,16
2021-12-09T02_32_00,12
2021-12-09T02_47_00,11
2021-12-09T03_02_00,10
2021-12-09T03_17_00,9
2021-12-09T03_32_00,9
2021-12-09T03_47_00,8
2021-12-09T04_02_00,10
2021-12-09T04_17_00,12
2021-12-09T04_32_00,17
2021-12-09T04_47_00,19
2021-12-09T05_02_00,22
2021-12-09T05_17_00,21
2021-12-09T05_32_00,26
2021-12-09T05_47_00,29
2021-12-09T06_02_00,31
2021-12-09T06_17_00,32
2021-12-09T06_32_00,30
2021-12-09T06_47_00,30
2021-12-09T07_02_00,29
2021-12-09T07_17_00,29
2021-12-09T07_32_00,30
2021-12-09T07_47_00,30
2021-12-09T08_02_00,31
2021-12-09T08_17_00,31
2021-12-09T08_32_00,30
2021-12-09T08_47_00,27
2021-12-09T09_02_00,27
2021-12-09T09_17_00,33
2021-12-09T09_32_00,33
2021-12-09T09_47_00,31
2021-12-09T10_02_00,31
2021-12-09T10_17_00,35
2021-12-09T10_32_00,32
2021-12-09T10_47_00,31
2021-12-09T11_02_00,29
2021-12-09T11_17_00,34
2021-12-09T11_32_00,37
2021-12-09T11_47_00,36
2021-12-09T12_02_00,35
2021-12-09T12_17_00,40
2021-12-09T12_32_00,41
2021-12-09T12_47_00,37
2021-12-09T13_02_00,40
2021-12-09T13_17_00,38
2021-12-09T13_32_00,36
2021-12-09T13_47_00,32
2021-12-09T14_02_00,34
2021-12-09T14_17_00,33
2021-12-09T14_32_00,29
2021-12-09T14_47_00,31
2021-12-09T15_02_00,28
2021-12-09T15_17_00,15
2021-12-09T15_32_00,24
2021-12-09T15_47_00,21
2021-12-09T16_02_00,25
2021-12-09T16_17_00,23
2021-12-09T16_32_00,30
2021-12-09T16_47_00,30
2021-12-09T17_02_00,25
2021-12-09T17_17_00,23
2021-12-09T17_32_00,28
2021-12-09T17_47_00,28
2021-12-09T18_02_00,25
2021-12-09T18_17_00,20
2021-12-09T18_32_00,28
2021-12-09T18_47_00,27
2021-12-09T19_02_00,19
2021-12-09T19_17_00,17
2021-12-09T19_32_00,23
2021-12-09T19_47_00,25
2021-12-09T20_02_00,33
2021-12-09T20_17_00,35
2021-12-09T20_32_00,29
2021-12-09T20_47_00,6
2021-12-09T21_02_00,34
2021-12-09T21_17_00,44
2021-12-09T21_32_00,41
2021-12-09T21_47_00,41
2021-12-09T22_02_00,37
2021-12-09T22_17_00,38
2021-12-09T22_32_00,39
2021-12-09T22_47_00,35
2021-12-09T23_02_00,27
2021-12-09T23_17_00,31
2021-12-09T23_32_00,28
2021-12-09T23_47_00,29
2021-12-10T00_02_00,30
2021-12-10T00_17_00,21
2021-12-10T00_32_00,16
2021-12-10T00_47_00,20
2021-12-10T01_02_00,16
2021-12-10T01_17_00,14
2021-12-10T01_32_00,11
2021-12-10T01_47_00,11
2021-12-10T02_02_00,12
2021-12-10T02_17_00,11
2021-12-10T02_32_00,13
2021-12-10T02_47_00,9
2021-12-10T03_02_00,6
2021-12-10T03_17_00,5
2021-12-10T03_32_00,7
2021-12-10T03_47_00,5
2021-12-10T04_02_00,1
2021-12-10T04_17_00,1
2021-12-10T04_32_00,4
2021-12-10T04_47_00,6
2021-12-10T05_02_00,7
2021-12-10T05_17_00,7
2021-12-10T05_32_00,8
2021-12-10T05_47_00,8
2021-12-10T06_02_00,6
2021-12-10T06_17_00,8
2021-12-10T06_32_00,8
2021-12-10T06_47_00,10
2021-12-10T07_02_00,9
2021-12-10T07_17_00,15
2021-12-10T07_32_00,21
2021-12-10T07_47_00,20
2021-12-10T08_02_00,13
2021-12-10T08_17_00,18
2021-12-10T08_32_00,17
2021-12-10T08_47_00,16
2021-12-10T09_02_00,15
2021-12-10T09_17_00,18
2021-12-10T09_32_00,20
2021-12-10T09_47_00,23
2021-12-10T10_02_00,20
2021-12-10T10_17_00,25
2021-12-10T10_32_00,30
2021-12-10T10_47_00,31
2021-12-10T11_02_00,31
2021-12-10T11_17_00,36
2021-12-10T11_32_00,35
2021-12-10T11_47_00,30
2021-12-10T12_02_00,33
2021-12-10T12_17_00,33
2021-12-10T12_32_00,34
2021-12-10T12_47_00,28
2021-12-10T13_02_00,34
2021-12-10T13_17_00,34
2021-12-10T13_32_00,35
2021-12-10T13_47_00,38
2021-12-10T14_02_00,40
2021-12-10T14_17_00,37
2021-12-10T14_32_00,34
2021-12-10T14_47_00,35
2021-12-10T15_02_00,37
2021-12-10T15_17_00,36
2021-12-10T15_32_00,37
2021-12-10T15_47_00,39
2021-12-10T16_02_00,41
2021-12-10T16_17_00,38
2021-12-10T16_32_00,36
2021-12-10T16_47_00,38
2021-12-10T17_02_00,37
2021-12-10T17_17_00,36
2021-12-10T17_32_00,38
2021-12-10T17_47_00,36
2021-12-10T18_02_00,43
2021-12-10T18_17_00,42
2021-12-10T18_32_00,41
2021-12-10T18_47_00,40
2021-12-10T19_02_00,38
2021-12-10T19_17_00,29
2021-12-10T19_32_00,25
2021-12-10T19_47_00,29
2021-12-10T20_02_00,34
2021-12-10T20_17_00,36
2021-12-10T20_32_00,33
2021-12-10T20_47_00,30
2021-12-10T21_02_00,30
2021-12-10T21_17_00,31
2021-12-10T21_32_00,26
2021-12-10T21_47_00,18
2021-12-10T22_02_00,16
2021-12-10T22_17_00,15
2021-12-10T22_32_00,11
2021-12-10T22_47_00,9
2021-12-10T23_02_00,11
2021-12-10T23_17_00,13
2021-12-10T23_32_00,12
2021-12-10T23_47_00,15
2021-12-11T00_02_00,14
2021-12-11T00_17_00,14
2021-12-11T00_32_00,12
2021-12-11T00_47_00,13
2021-12-11T01_02_00,12
2021-12-11T01_17_00,9
2021-12-11T01_32_00,11
2021-12-11T01_47_00,12
2021-12-11T02_02_00,4
